"sep=,"
finger_TimestampSync_FormattedUnix_CAL,finger_GSR_Range_CAL,finger_GSR_Skin_Conductance_CAL,finger_GSR_Skin_Resistance_CAL,
yyyy/mm/dd hh:mm:ss.000,no_units,uS,kOhms,
2020/05/10 13:48:17.046,1.0,12.826894359995405,77.96119402985074,
2020/05/10 13:48:17.054,1.0,12.821789128409339,77.99223571570774,
2020/05/10 13:48:17.061,1.0,12.826894359995405,77.96119402985074,
2020/05/10 13:48:17.069,1.0,12.821789128409339,77.99223571570774,
2020/05/10 13:48:17.077,1.0,12.821789128409339,77.99223571570774,
2020/05/10 13:48:17.085,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.093,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.100,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.108,1.0,12.826894359995405,77.96119402985074,
2020/05/10 13:48:17.116,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.124,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.132,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.139,1.0,12.821789128409339,77.99223571570774,
2020/05/10 13:48:17.147,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.155,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.163,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.171,1.0,12.821789128409339,77.99223571570774,
2020/05/10 13:48:17.179,1.0,12.821789128409339,77.99223571570774,
2020/05/10 13:48:17.186,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.194,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.202,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.210,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.218,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.225,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.233,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.241,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.249,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.257,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.264,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.272,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.280,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.288,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.296,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.304,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.311,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.319,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.327,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.335,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.343,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.350,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.358,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.366,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.374,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.382,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.389,1.0,12.816683896823271,78.02330213104959,
2020/05/10 13:48:17.397,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.405,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.413,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.421,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.428,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.436,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.444,1.0,12.811578665237205,78.05439330543932,
2020/05/10 13:48:17.452,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.460,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.468,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.475,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.483,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.491,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.499,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.507,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.514,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.522,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.530,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.538,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.546,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.553,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.561,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.569,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.577,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.585,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.593,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.600,1.0,12.806473433651135,78.08550926848714,
2020/05/10 13:48:17.608,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.616,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.624,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.632,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.639,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.647,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.655,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.663,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.671,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.678,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.686,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.694,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.702,1.0,12.801368202065067,78.11665004985045,
2020/05/10 13:48:17.710,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.718,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.725,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.733,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.741,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.749,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.757,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.764,1.0,12.796262970478999,78.14781567923399,
2020/05/10 13:48:17.772,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.780,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.788,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.796,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.803,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.811,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.819,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.827,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.835,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.843,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.850,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.858,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.866,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.874,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.882,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.889,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.897,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:17.905,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.913,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:17.921,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.928,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.936,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.944,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:17.952,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:17.960,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:17.968,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:17.975,1.0,12.791157738892931,78.17900618638994,
2020/05/10 13:48:17.983,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:17.991,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:17.999,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.007,1.0,12.786052507306865,78.21022160111798,
2020/05/10 13:48:18.014,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:18.022,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.030,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:18.038,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.046,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.053,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.061,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:18.069,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.077,1.0,12.780947275720795,78.24146195326543,
2020/05/10 13:48:18.085,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.093,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.100,1.0,12.765631580962593,78.33533293341331,
2020/05/10 13:48:18.108,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.116,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.124,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.132,1.0,12.775842044134729,78.27272727272727,
2020/05/10 13:48:18.139,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.147,1.0,12.765631580962593,78.33533293341331,
2020/05/10 13:48:18.155,1.0,12.765631580962593,78.33533293341331,
2020/05/10 13:48:18.163,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.171,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.178,1.0,12.765631580962593,78.33533293341331,
2020/05/10 13:48:18.186,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.194,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.202,1.0,12.765631580962593,78.33533293341331,
2020/05/10 13:48:18.210,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.218,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.225,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.233,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.241,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.249,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.257,1.0,12.77073681254866,78.30401758944633,
2020/05/10 13:48:18.264,1.0,12.765631580962593,78.33533293341331,
2020/05/10 13:48:18.272,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.280,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.288,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.296,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.303,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.311,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.319,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.327,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.335,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.343,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.350,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.358,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.366,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.374,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.382,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.389,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.397,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.405,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.413,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.421,1.0,12.760526349376523,78.36667333466693,
2020/05/10 13:48:18.428,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.436,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.444,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.452,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.460,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.468,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.475,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.483,1.0,12.755421117790455,78.39803882329397,
2020/05/10 13:48:18.491,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.499,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.507,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.514,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.522,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.530,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.538,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.546,1.0,12.750315886204389,78.42942942942942,
2020/05/10 13:48:18.553,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.561,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.569,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.577,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.585,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.593,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.600,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.608,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.616,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.624,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.632,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.639,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.647,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.655,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.663,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.671,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.678,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.686,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.694,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.702,1.0,12.740105423032253,78.492286115007,
2020/05/10 13:48:18.710,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.718,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.725,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.733,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.741,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.749,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.757,1.0,12.74521065461832,78.46084518325655,
2020/05/10 13:48:18.764,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.772,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.780,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.788,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.796,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.803,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.811,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.819,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.827,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.835,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.843,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.850,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.858,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.866,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.874,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.882,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.889,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.897,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.905,1.0,12.735000191446185,78.52375225496091,
2020/05/10 13:48:18.913,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.921,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.928,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.936,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.944,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.952,1.0,12.729894959860118,78.55524363344695,
2020/05/10 13:48:18.960,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.968,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.975,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.983,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.991,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:18.999,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:19.007,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.014,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:19.022,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.030,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.038,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.046,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:19.053,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.061,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:19.069,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.077,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:19.085,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.093,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.100,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.108,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.116,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.124,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.132,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.139,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.147,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.155,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.163,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:19.171,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.178,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.186,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.194,1.0,12.709474033515848,78.68146214099215,
2020/05/10 13:48:19.202,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.210,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.218,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.225,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.233,1.0,12.71968449668798,78.61830222757375,
2020/05/10 13:48:19.241,1.0,12.724789728274049,78.58676028084253,
2020/05/10 13:48:19.249,1.0,12.709474033515848,78.68146214099215,
2020/05/10 13:48:19.257,1.0,12.709474033515848,78.68146214099215,
2020/05/10 13:48:19.264,1.0,12.714579265101914,78.64986950411563,
2020/05/10 13:48:19.272,1.0,12.714579265101914,78.64986950411563,
