"sep=,"
foot_TimestampSync_FormattedUnix_CAL,foot_GSR_Range_CAL,foot_GSR_Skin_Conductance_CAL,foot_GSR_Skin_Resistance_CAL,
yyyy/mm/dd hh:mm:ss.000,no_units,uS,kOhms,
2020/05/10 13:48:16.840,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.848,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.856,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.864,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.872,0.0,17.7683013503909,56.28000000000001,
2020/05/10 13:48:16.879,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.887,0.0,17.7683013503909,56.28000000000001,
2020/05/10 13:48:16.895,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.903,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.911,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.918,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.926,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.934,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.942,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.950,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.958,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.965,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.973,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.981,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.989,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:16.997,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.004,0.0,17.7683013503909,56.28000000000001,
2020/05/10 13:48:17.012,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.020,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.028,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.036,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.043,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.051,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.059,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.067,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.075,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.083,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.090,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.098,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.106,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.114,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.122,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.129,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.137,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.145,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.153,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.161,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.168,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.176,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.184,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.192,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.200,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.208,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.215,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.223,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.231,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.239,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.247,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.254,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.262,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.270,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.278,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.286,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.293,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.301,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.309,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.317,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.325,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.333,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.340,0.0,17.7683013503909,56.28000000000001,
2020/05/10 13:48:17.348,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.356,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.364,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.372,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.379,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.387,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.395,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.403,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.411,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.418,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.426,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.434,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.442,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.450,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.458,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.465,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.473,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.481,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.489,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.497,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.504,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.512,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.520,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.528,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.536,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.543,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.551,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.559,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.567,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.575,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.583,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.590,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.598,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.606,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.614,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.622,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.629,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.637,0.0,17.731853552749072,56.395683453237424,
2020/05/10 13:48:17.645,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.653,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.661,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.668,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.676,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.684,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.692,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.700,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.708,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.715,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.723,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.731,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.739,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.747,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.754,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.762,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.770,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.778,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.786,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.793,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.801,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.809,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.817,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.825,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.832,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.840,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.848,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.856,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.864,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.872,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.879,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.887,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.895,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.903,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.911,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.918,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.926,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.934,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.942,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.950,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.957,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.965,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.973,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:17.981,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.989,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:17.997,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.004,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.012,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.020,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.028,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.036,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.043,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.051,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.059,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.067,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.075,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.082,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.090,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.098,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.106,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.114,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.122,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.129,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.137,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.145,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.153,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.161,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.168,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.176,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.184,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.192,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.200,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.207,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.215,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.223,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.231,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.239,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.247,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.254,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.262,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.270,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.278,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.286,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.293,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.301,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.309,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.317,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.325,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.332,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.340,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.348,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.356,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.364,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.372,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.379,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.387,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.395,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.403,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.411,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.418,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.426,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.434,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.442,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.450,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.457,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.465,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.473,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.481,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.489,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.497,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.504,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.512,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.520,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.528,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.536,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.543,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.551,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.559,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.567,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.575,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.582,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.590,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.598,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.606,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.614,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.622,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.629,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.637,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.645,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.653,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.661,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.668,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.676,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.684,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.692,0.0,17.695405755107245,56.511843460350164,
2020/05/10 13:48:18.700,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.707,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.715,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.723,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.731,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.739,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.747,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.754,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.762,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.770,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.778,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.786,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.793,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.801,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.809,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.817,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.825,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.832,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.840,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.848,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.856,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.864,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.872,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.879,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.887,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.895,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.903,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.911,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.918,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.926,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.934,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.942,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.950,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:18.957,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.965,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.973,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.981,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.989,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:18.997,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.004,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.012,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.020,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.028,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.036,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.043,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.051,0.0,17.658957957465415,56.62848297213623,
2020/05/10 13:48:19.059,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.067,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.075,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.082,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.090,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.098,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.106,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.114,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.122,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.129,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.137,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.145,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.153,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.161,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.168,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.176,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.184,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.192,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.200,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.207,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.215,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.223,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.231,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.239,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.247,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.254,0.0,17.58606236218176,56.86321243523317,
2020/05/10 13:48:19.262,0.0,17.62251015982359,56.7456049638056,
2020/05/10 13:48:19.270,0.0,17.58606236218176,56.86321243523317,
