,EDA_Tonic,EDA_Phasic,events
133,-1.367156660057199,-0.004504468457671057,-5
134,-1.3671663190900056,-0.004494809424882545,-5
135,-1.3671759209749947,-0.006703044880048747,-5
136,-1.3671854655049414,-0.004475663009983418,-5
137,-1.367194952472814,-0.004466176042129106,-5
138,-1.3672043816717583,-0.0022389095030648024,-5
139,-1.3672137528950672,-0.004447375619912338,-5
140,-1.36722306593616,-0.002220225238699384,-5
141,-1.3672323205885826,-0.00664664526657004,-5
142,-1.3672415166460266,-0.004419611869007408,-5
143,-1.3672506539023543,-0.004410474612697928,-5
144,-1.3672597321516038,-0.004401396363466831,-5
145,-1.3672687511879773,-0.004392377327111688,-5
146,-1.3672777108058378,-0.004383417709269612,-5
147,-1.3672866107997073,-0.0043745177154187985,-5
148,-1.3672954509642719,-0.006583514891010193,-5
149,-1.3673042310943961,-0.004356897420767832,-5
150,-1.367312950985129,-0.0021303401899161103,-5
151,-1.367321610431677,-0.00433951808352636,-5
152,-1.3673302092293842,-0.006548756625976353,-5
153,-1.3673387471737573,-0.006540218681623709,-5
154,-1.3673472240605054,-0.004313904454758906,-5
155,-1.3673556396855497,-0.00652332616987183,-5
156,-1.3673639938450137,-0.004297134670291193,-5
157,-1.367372286335212,-0.004288842180113512,-5
158,-1.3673805169526354,-0.004280611562710828,-5
159,-1.367388685493935,-0.004272443021432171,-5
160,-1.3673967917559229,-0.006482174099602478,-5
161,-1.3674048355355908,-0.006474130319955971,-5
162,-1.3674128166301356,-0.004248311885295498,-5
163,-1.367420734836959,-0.004240393678493321,-5
164,-1.367428589953647,-0.006450375901963441,-5
165,-1.3674363817779698,-0.006442584077662104,-5
166,-1.3674441101079067,-0.0064348557477471625,-5
167,-1.3674517747416652,-0.006427191114010704,-5
168,-1.3674593754776867,-0.00641959037801134,-5
169,-1.3674669121146457,-0.006412053741074642,-5
170,-1.3674743844514499,-0.006404581404292878,-5
171,-1.3674817922872338,-0.004179336228394209,-5
172,-1.3674891354213452,-0.006389830434442096,-5
173,-1.3674964136533334,-0.006382552202476313,-5
174,-1.3675036267829548,-0.004157501732740546,-5
175,-1.3675107746101716,-0.006368191245683455,-5
176,-1.3675178569351525,-0.008578946260864388,-5
177,-1.3675248735582923,-0.004136254957471552,-5
178,-1.3675318242802217,-0.006347141575702053,-5
179,-1.367538708901797,-0.00855809429428854,-5
180,-1.36754552722411,-0.0063334386318596465,-5
181,-1.3675522790485073,-0.00632668680748536,-5
182,-1.3675589641765857,-0.006320001679430105,-5
183,-1.3675655824101767,-0.006313383445862179,-5
184,-1.367572133551341,-0.006306832304721215,-5
185,-1.3675786174023639,-0.004082511113585172,-5
186,-1.367585033765738,-0.006293932090371779,-5
187,-1.3675913824441555,-0.006287583411978018,-5
188,-1.3675976632405162,-0.00628130261564056,-5
189,-1.3676038759579392,-0.004057252558103963,-5
190,-1.3676100203997454,-0.00405110811632122,-5
191,-1.3676160963694333,-0.006262869486793577,-5
192,-1.3676221036706786,-0.006256862185571544,-5
193,-1.3676280421073541,-0.004033086408782415,-5
194,-1.367633911483535,-0.006245054372761932,-5
195,-1.3676397116034924,-0.006239254252828119,-5
196,-1.367645442271699,-0.004015686244508263,-5
197,-1.3676511032928294,-0.006227862563538922,-5
198,-1.3676566944717534,-0.006222271384639315,-5
199,-1.367662215613547,-0.006216750242870446,-5
200,-1.3676676665235066,-0.0062112993329354535,-5
201,-1.3676730470071596,-0.00842375618944612,-5
202,-1.3676783568702742,-0.0039827716460804664,-5
203,-1.3676835959188585,-0.008413207277796871,-5
204,-1.367688763959156,-0.006190201897385782,-5
205,-1.3676938607976494,-0.006185105058917686,-5
206,-1.3676988862410568,-0.0039622422753988525,-5
207,-1.3677038400963055,-0.006175125760312824,-5
208,-1.3677087221705113,-0.003952406345995934,-5
209,-1.3677135322709741,-0.006165433585695641,-5
210,-1.3677182702051778,-0.003942858311380483,-5
211,-1.3677229357807899,-0.006156030075930747,-5
212,-1.3677275288056607,-0.003933599710948427,-5
213,-1.3677320490878242,-0.006146916768947451,-5
214,-1.367736496435502,-0.006142469421295104,-5
215,-1.3677408706571188,-0.006138095199704168,-5
216,-1.3677451715613116,-0.003915956955399845,-5
217,-1.3677493989569205,-0.006129566899952936,-5
218,-1.3677535526529785,-0.006125413203920264,-5
219,-1.3677576324587204,-0.006121333398204057,-5
220,-1.3677616381835933,-0.003899490333220213,-5
221,-1.367765569637236,-0.0016777215394652208,-5
222,-1.367769426629429,-0.001673864547298085,-5
223,-1.3677732089700485,-0.0038879195468420665,-5
224,-1.3677769164690623,-0.003884212047853471,-5
225,-1.3677805489365538,-0.0038805795803871874,-5
226,-1.3677841061827425,-0.0038770223342234848,-5
227,-1.367787588017989,-0.0038735404990024903,-5
228,-1.367790994252794,-0.0038701342642234425,-5
229,-1.3677943246977937,-0.0016489664791116028,-5
230,-1.3677975791637451,-0.0038635493533247123,-5
231,-1.3678007574615147,-0.003860371055581297,-5
232,-1.3678038594020894,-0.0038572691150323205,-5
233,-1.3678068847965912,-0.0038542437205558904,-5
234,-1.367809833456277,-0.0016334577207567152,-5
235,-1.3678127051925233,-0.003848423324673252,-5
236,-1.3678154998168168,-0.0038456287004044482,-5
237,-1.367818217140753,0.0005927633037835214,-5
238,-1.3678208569760169,-0.0016224342011148547,-5
239,-1.3678234191343481,-0.0016198720428082809,-5
240,-1.3678259034275289,-0.001617387749652385,-5
241,-1.3678283096674002,-0.003832818849943617,-5
242,-1.3678306376658829,-0.0016126535113468177,-5
243,-1.3678328872349856,-0.0016104039422679432,-5
244,-1.3678350581868017,-0.003826070330614032,-5
245,-1.3678371503335125,-0.003823978183927341,-5
246,-1.367839163487408,-0.0016041276899178836,-5
247,-1.367841097460887,-0.0016021937164631093,-5
248,-1.367842952066431,-0.0016003391109429606,-5
249,-1.3678447271165806,0.0006192732793206994,-5
250,-1.3678464224239084,0.0006209685866246633,-5
251,-1.3678480378009905,0.0006225839636829333,-5
252,-1.367849573060385,0.0006241192230537641,-5
253,-1.3678510280146328,-0.001592263162859966,-5
254,-1.3678524024762773,-0.001590888701239303,-5
255,-1.367853696257889,0.0006282424204867485,-5
256,-1.3678549091720718,-0.001588382005492642,-5
257,-1.3678560410314562,-0.0015872501461323893,-5
258,-1.3678570916487054,0.0006316378112304578,-5
259,-1.3678580608365147,-0.0015852303411219328,-5
260,-1.3678589484076078,-0.0015843427700524314,-5
261,-1.3678597541747404,0.0006343003371943293,-5
262,-1.367860477950695,0.0006350241131252137,-5
263,-1.3678611195482573,0.0006356657106632471,-5
264,-1.3678616787801938,0.0006362249425755444,-5
265,-1.3678621554592436,0.0028545389617385913,-5
266,-1.3678625493980923,0.0050727702407007925,-5
267,-1.3678628604093217,0.005073081251905881,-5
268,-1.36786308830536,0.005073309147920014,-5
269,-1.3678632328984563,0.0050734537409923616,-5
270,-1.3678632940006756,0.005073514843187704,-5
271,-1.3678632714238985,0.0050734922663869305,-5
272,-1.3678631649798219,0.005073385822286864,-5
273,-1.3678629744799637,0.0028553579822675184,-5
274,-1.367862699735678,0.005072920578095802,-5
275,-1.3678623405581691,0.0028547240604258083,-5
276,-1.3678618967585037,0.0028542802607365737,-5
277,-1.367861368147619,0.0050715889899653616,-5
278,-1.3678607545363186,0.005070975378640374,-5
279,-1.3678600557352474,0.005070276577544201,-5
280,-1.3678592715548756,0.0028516550570097422,-5
281,-1.367858401805515,0.0028507853076245584,-5
282,-1.367857446297344,0.005067667139566731,-5
283,-1.3678564048404072,0.005066625682605243,-5
284,-1.3678552772445949,0.002847660746630643,-5
285,-1.3678540633196394,0.005064284161788741,-5
286,-1.3678527628751196,0.005062983717244712,-5
287,-1.3678513757204502,0.005061596562551555,-5
288,-1.3678499016648675,0.005060122506945155,-5
289,-1.367848340517424,0.005058561359478015,-5
290,-1.3678466920869936,0.002839075588886303,-5
291,-1.3678449561822867,0.005055177024294022,-5
292,-1.3678431326118659,0.002835516113711986,-5
293,-1.3678412211841546,0.0028336046859778123,-5
294,-1.3678392217074542,0.002831605209254659,-5
295,-1.3678371339899578,0.002829517491735693,-5
296,-1.3678349578397555,0.0028273413415112305,-5
297,-1.3678326930648352,0.0028250765665690882,-5
298,-1.3678303394730826,0.002822722974794275,-5
299,-1.3678278968722752,0.005038117714102144,-5
300,-1.367825365070068,0.002817748571734654,-5
301,-1.3678227438739834,0.002815127375627479,-5
302,-1.367820033091416,0.005030253933175643,-5
303,-1.367817232529634,0.002809616031233691,-5
304,-1.3678143419957682,0.005024562837483478,-5
305,-1.3678113612968068,0.0028037447983620383,-5
306,-1.367808290239596,0.005018511081266943,-5
307,-1.3678051286308401,0.0027975121323511693,-5
308,-1.3678018762771067,0.002794259778595894,-5
309,-1.3677985329848366,0.005008753826441807,-5
310,-1.3677950985603389,0.005005319401922305,-5
311,-1.3677915728097714,0.0027839563111952898,-5
312,-1.3677879555391401,0.0027803390405425512,-5
313,-1.3677842465543248,0.0027766300557063046,-5
314,-1.3677804456610998,0.0027728291624604657,-5
315,-1.3677765526651384,0.002768936166478472,-5
316,-1.3677725673720136,0.002764950873332995,-5
317,-1.3677684895871924,0.004978710428628888,-5
318,-1.3677643191160216,0.0027567026172997,-5
319,-1.3677600557637126,0.004970276605107805,-5
320,-1.3677556993353366,0.002748082836573193,-5
321,-1.3677512496358244,0.004961470477178164,-5
322,-1.367746706469967,0.0027390899711626725,-5
323,-1.367742069642416,0.004952290483728812,-5
324,-1.3677373389576826,0.0027297224588368244,-5
325,-1.367732514220144,0.0027248977212774583,-5
326,-1.367727595234053,0.004937816075303982,-5
327,-1.3677225818035386,0.002714965304631711,-5
328,-1.3677174737326059,0.0004920198935413514,-5
329,-1.3677122708251617,0.00270465432621442,-5
330,-1.3677069728850344,0.0049171937262047025,-5
331,-1.3677015797159542,0.002693963216966402,-5
332,-1.3676960911215281,0.002688474622519828,-5
333,-1.3676905069052405,0.004900727746349186,-5
334,-1.3676848268704527,0.0026772103714027833,-5
335,-1.3676790508203986,0.002671434321327843,-5
336,-1.3676731785581948,0.0026655620591031735,-5
337,-1.3676672098868559,0.00265959338774347,-5
338,-1.3676611446092952,0.0048713654502995215,-5
339,-1.367654982528309,0.0026473660291540736,-5
340,-1.3676487234465722,0.00042326960725797436,-5
341,-1.367642367166663,0.0026347506674649366,-5
342,-1.3676359134910905,0.0026282969918706633,-5
343,-1.3676293622222868,0.0026217457230453324,-5
344,-1.3676227131625893,0.004832934003463795,-5
345,-1.367615966114215,0.004826186955067466,-5
346,-1.367609120879236,0.0026015043799282834,-5
347,-1.3676021772595788,0.002594560760248579,-5
348,-1.3675951350570457,0.004805355897830902,-5
349,-1.3675879940733195,0.0025803775739445833,-5
350,-1.367580754109959,0.0025731376105619,-5
351,-1.3675734149684093,0.0025657984689901065,-5
352,-1.3675659764500223,0.00034052261044318277,-5
353,-1.3675584383560815,0.0003329845164803452,-5
354,-1.3675508004878336,0.00032534664821036886,-5
355,-1.3675430626465028,0.002535446146995102,-5
356,-1.3675352246332813,0.0003097707936137533,-5
357,-1.3675272862493095,0.004737507089894824,-5
358,-1.3675192472956517,0.0025116307960761424,-5
359,-1.3675111075732698,0.002503491073671218,-5
360,-1.3675028668830198,0.0024952503833982733,-5
361,-1.3674945250256623,0.0024869085260175753,-5
362,-1.3674860818018666,0.002478465302198881,-5
363,-1.367477537012212,0.002469920512521657,-5
364,-1.3674688904571883,0.002461273957475079,-5
365,-1.3674601419372001,0.0002346880973267977,-5
366,-1.3674512912525831,0.002443674752825256,-5
367,-1.3674423382036147,0.002434721703834285,-5
368,-1.367433282590508,0.00020782875056760564,-5
369,-1.367424124213408,0.004634345053720937,-5
370,-1.3674148628723821,0.002407246372535281,-5
371,-1.3674054983674002,0.0023978818675309604,-5
372,-1.367396030498329,0.0023884139984371175,-5
373,-1.367386459064949,0.00016100522489649236,-5
374,-1.3673767838669781,0.00015133002690263103,-5
375,-1.3673670047041038,0.00014155086400557027,-5
376,-1.3673571213759979,0.0023495048760147205,-5
377,-1.3673471336823073,0.00012167984216385013,-5
378,-1.367337041422644,0.00011158758247768828,-5
379,-1.3673268443965898,0.0023192278965381745,-5
380,-1.3673165424036975,9.108856348568023e-05,-5
381,-1.3673061352434814,0.0022985187433845187,-5
382,-1.3672956227154172,-0.0021476684649780354,-5
383,-1.3672850046189569,0.0022773881188149817,-5
384,-1.367274280753541,4.882691323918661e-05,-5
385,-1.367263450918587,0.0022558344184003256,-5
386,-1.3672525149134755,2.7061073128535227e-05,-5
387,-1.3672414725375457,0.0022338560373133106,-5
388,-1.3672303235901,-0.0022129675904309087,-5
389,-1.3672190678704306,-0.0022242233101229243,-5
390,-1.3672077051778648,-0.0022355860027113007,-5
391,-1.367196235311796,-2.921852866484293e-05,-5
392,-1.3671846580716729,-4.0795768811064444e-05,-5
393,-1.3671729732569757,-0.002270317923669829,-5
394,-1.367161180667216,-0.0022821105134530665,-5
395,-1.3671492801019574,-7.617373859676569e-05,-5
396,-1.3671372713608165,-8.81824797603274e-05,-5
397,-1.3671251542434433,-0.002318136937294526,-5
398,-1.3671129285495154,-0.00011252529110732058,-5
399,-1.3671005940787444,-0.00012485976190126707,-5
400,-1.3670881506308614,0.0020805341303302255,-5
401,-1.3670755980055915,-0.0023676931752379983,-5
402,-1.3670629360026603,-0.0023803551781919085,-5
403,-1.3670501644218334,-0.002393126759041133,-5
404,-1.3670372830629434,0.002029666562322267,-5
405,-1.3670242917258641,-0.00020116211491674925,-5
406,-1.367011190210476,-0.0024321009704648604,-5
407,-1.366997978316682,-0.004663150204418832,-5
408,-1.3669846558444632,-0.002458635336520741,-5
409,-1.3669712225939152,-0.002472068587090413,-5
410,-1.3669576783652424,-0.002485612815784732,-5
411,-1.3669440229587488,-0.004717105562437924,-5
412,-1.366930256174849,-0.002513035006220726,-5
413,-1.3669163778140738,-0.0003090760268794899,-5
414,-1.366902387677045,-0.002540903504068355,-5
415,-1.3668882855644504,-0.002555005616685104,-5
416,-1.36687407127705,-0.0025692199041077142,-5
417,-1.3668597446156914,-0.0025835465654882694,-5
418,-1.3668453053813208,-0.004815823140019008,-5
419,-1.3668307533749986,-0.002612537806224928,-5
420,-1.3668160883979092,-0.002627202783336553,-5
421,-1.366801310251352,-0.0026419809299162403,-5
422,-1.3667864187367318,-0.004874709784697112,-5
423,-1.3667714136555698,-0.0026718775257437684,-5
424,-1.3667562948095129,-0.0026869963718235035,-5
425,-1.3667410620003257,-0.0027022291810337093,-5
426,-1.3667257150298753,-0.002717576151507348,-5
427,-1.3667102537001263,-0.00273303748127931,-5
428,-1.366694677813138,-0.0005307760281525298,-5
429,-1.3666789871710523,-0.004982141350537114,-5
430,-1.3666631815761023,-0.0027801096053715253,-5
431,-1.3666472608306308,-0.0027960303508657368,-5
432,-1.3666312247370966,-0.0028120664444229553,-5
433,-1.3666150730980704,-0.005046055423611099,-5
434,-1.3665988057162495,-0.005062322805456071,-5
435,-1.3665824223944893,-0.005078706127240538,-5
436,-1.3665659229358242,-0.005095205585930326,-5
437,-1.3665493071434722,-0.005111821378306921,-5
438,-1.3665325748208415,-0.007346391041099105,-5
439,-1.366515725771541,-0.0029275654101486776,-5
440,-1.3664987597993763,-0.005162368722476368,-5
441,-1.366481676708329,-0.005179451813548623,-5
442,-1.3664644763025529,-0.005196652219349639,-5
443,-1.3664471583863849,-0.005213970135542405,-5
444,-1.3664297227643503,-0.005231405757601653,-5
445,-1.3664121692411642,-0.005248959280812244,-5
446,-1.3663944976217313,-0.005266630900269774,-5
447,-1.3663767077111464,-0.005284420810879182,-5
448,-1.3663587993147004,-0.007520166547486379,-5
449,-1.3663407722378964,-0.005320356284177422,-5
450,-1.3663226262864652,-0.0075563395757693285,-5
451,-1.3663043612663708,-0.005356767255750401,-5
452,-1.366285976983806,-0.005375151538338365,-5
453,-1.3662674732451787,-0.005393655276988906,-5
454,-1.3662488498571013,-0.007630116005226289,-5
455,-1.3662301066264022,-0.005431021895811546,-5
456,-1.3662112433601414,-0.007667722502232384,-5
457,-1.366192259865621,-0.00768670599677586,-5
458,-1.366173155950402,-0.007705809912018323,-5
459,-1.3661539314223135,-0.0055071970999932595,-5
460,-1.3661345860894396,-0.005526542432890795,-5
461,-1.3661151197600891,-0.00554600876226523,-5
462,-1.3660955322427764,-0.005565596279602318,-5
463,-1.3660758233462116,-0.0033674678360527286,-5
464,-1.3660559928792824,-0.0033872983030059415,-5
465,-1.3660360406510288,-0.00562508787142174,-5
466,-1.366015966470644,-0.0056451620518306826,-5
467,-1.3659957701474943,-0.0034475210348659476,-5
468,-1.3659754514911266,-0.005685677031395785,-5
469,-1.3659550103112676,-0.007923955551415375,-5
470,-1.3659344464178511,-0.005726682104718819,-5
471,-1.3659137596210473,-0.007965206241683367,-5
472,-1.3658929497312748,-0.0057681787913427185,-5
473,-1.365872016559201,-0.008006949303577045,-5
474,-1.3658509599157533,-0.010245843287187433,-5
475,-1.3658297796121488,-0.008049186250676153,-5
476,-1.3658084754599216,-0.008070490402926248,-5
477,-1.3657870472709133,-0.005874081251820521,-5
478,-1.365765494857248,-0.010331308345784619,-5
479,-1.3657438180313335,-0.00813514783158326,-5
480,-1.3657220166058819,-0.008156949257058118,-5
481,-1.3657000903939103,-0.005961038128916148,-5
482,-1.365678039208722,-0.010418763994403639,-5
483,-1.365655862863907,-0.008223102999102897,-5
484,-1.365633561173368,-0.01046324202980359,-5
485,-1.3656111339513417,-0.00826783191171375,-5
486,-1.3655885810124042,-0.010508222190813382,-5
487,-1.3655659021714714,-0.008313063691630596,-5
488,-1.3655430972438005,-0.01055370595946398,-5
489,-1.3655201660449903,-0.00835879981815875,-5
490,-1.3654971083909826,-0.010599694812328666,-5
491,-1.365473924098068,-0.010622879105266748,-5
492,-1.3654506129829016,-0.010646190220457107,-5
493,-1.3654271748625189,-0.010669628340864393,-5
494,-1.3654036095543411,-0.010693193649066565,-5
495,-1.3653799168761773,-0.010716886327254899,-5
496,-1.3653560966462246,-0.010740706557232423,-5
497,-1.3653321486830738,-0.012982491860545835,-5
498,-1.3653080728057259,-0.010788730397781617,-5
499,-1.365283868833597,-0.008595097029797324,-5
500,-1.3652595365864957,-0.01083726661706394,-5
501,-1.3652350758845966,-0.010861727318989704,-5
502,-1.365210486548453,-0.013104153995297395,-5
503,-1.3651857683990272,-0.010911034804611685,-5
504,-1.3651609212577125,-0.01315371928608989,-5
505,-1.365135944946343,-0.013178695597485374,-5
506,-1.3651108392872098,-0.013203801256644212,-5
507,-1.3650856041030728,-0.01101119910066933,-5
508,-1.36506023921715,-0.013254401326755087,-5
509,-1.36503474445311,-0.013279896090820465,-5
510,-1.3650091196350818,-0.013305520908873636,-5
511,-1.3649833645876668,-0.011113438616176296,-5
512,-1.3649574791359238,-0.011139324067944809,-5
513,-1.3649314631053446,-0.013383177438687034,-5
514,-1.364905316321856,-0.013409324222201249,-5
515,-1.3648790386118452,-0.013435601932237707,-5
516,-1.3648526298021806,-0.013462010741927656,-5
517,-1.3648260897202185,-0.013488550823914938,-5
518,-1.3647994181938037,-0.01351522235035482,-5
519,-1.3647726150512707,-0.013542025492913244,-5
520,-1.3647456801214488,-0.01578679776289778,-5
521,-1.3647186132336795,-0.0135960273105548,-5
522,-1.3646914142178317,-0.015841063666566048,-5
523,-1.3646640829043075,-0.013650557639978526,-5
524,-1.3646366191240435,-0.015895858760405633,-5
525,-1.364609022708518,-0.015923455175956846,-5
526,-1.3645812934897594,-0.013733347054602624,-5
527,-1.3645534313003458,-0.013761209244041258,-5
528,-1.3645254359733825,-0.016007041911167072,-5
529,-1.3644973073425042,-0.01603517054206997,-5
530,-1.3644690452419017,-0.016063432642696905,-5
531,-1.364440649506338,-0.013873991038147852,-5
532,-1.3644121199711383,-0.016120357913509856,-5
533,-1.3643834564721868,-0.018366858752624306,-5
534,-1.3643546588459576,-0.01839565637887835,-5
535,-1.3643257269295561,-0.016206750955166386,-5
536,-1.3642966605607247,-0.016235817324021958,-5
537,-1.3642674595778197,-0.016265018306950905,-5
538,-1.3642381238197918,-0.016294354065003,-5
539,-1.3642086531261814,-0.016323824758637733,-5
540,-1.3641790473371203,-0.01635343054772327,-5
541,-1.364149306293337,-0.0186010089316687,-5
542,-1.3641194298361796,-0.018630885388850126,-5
543,-1.3640894178076413,-0.016443060077275,-5
544,-1.3640592700503653,-0.018691045174713993,-5
545,-1.3640289864076365,-0.016503491477329168,-5
546,-1.3639985667233732,-0.016533911161616364,-5
547,-1.363968010842108,-0.014346629702767795,-5
548,-1.3639373186089583,-0.016595159276078998,-5
549,-1.3639064898696123,-0.016625988015448526,-5
550,-1.3638755244703504,-0.021092628095010023,-5
551,-1.3638444222580965,-0.018905892967149483,-5
552,-1.3638131830804596,-0.01671929480467171,-5
553,-1.3637818067857248,-0.01675067109943037,-5
554,-1.3637502932228187,-0.019000022002498482,-5
555,-1.363718642241306,-0.019031672984035124,-5
556,-1.3636868536914155,-0.01906346153394951,-5
557,-1.3636549274240621,-0.01909538780132681,-5
558,-1.3636228632908574,-0.021345289274693514,-5
559,-1.3635906611441255,-0.01915965408131072,-5
560,-1.3635583208369155,-0.019191994388544013,-5
561,-1.3635258422229966,-0.021442310342624116,-5
562,-1.3634932251568648,-0.02147492740877909,-5
